# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=96.0791
# for k=2.10937e-07 to 223.611 h/Mpc,
# number of wavenumbers equal to 873
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.393647281483e-02      -1.839305882623e+00      -1.630021356111e+01      -1.741078686617e+01      -5.282197377039e-01      -1.669356059552e+00      -1.680988543179e+01       4.276056807378e-01       4.276195560795e-01      -1.530998686900e-03       2.006501827347e-02       2.035276263154e-02       2.035263704982e-02      -7.238688671079e-04       1.952030291150e-02 
       1.426109496853e-02      -1.768790068206e+00      -1.682541120401e+01      -1.803335360427e+01      -5.438914454776e-01      -1.628976274436e+00      -1.739892444150e+01       4.236189377618e-01       4.236901514026e-01      -1.666074238260e-03       2.080434442857e-02       2.111639357730e-02       2.111625717421e-02      -5.718848400222e-04       2.025168925489e-02 
       1.459327854355e-02      -1.694312640857e+00      -1.736259867893e+01      -1.867601035246e+01      -5.600616669805e-01      -1.595622134708e+00      -1.800629255643e+01       4.195724658186e-01       4.196907950604e-01      -1.697537124498e-03       2.156544167207e-02       2.190373474713e-02       2.190358662231e-02      -3.700308318279e-04       2.100861884516e-02 
       1.493319966803e-02      -1.619879295493e+00      -1.791154508392e+01      -1.933913955224e+01      -5.767383199465e-01      -1.571091343327e+00      -1.863235539086e+01       4.154684735528e-01       4.156211152262e-01      -1.613715650912e-03       2.234853098070e-02       2.271514547106e-02       2.271498465295e-02      -1.335488034591e-04       2.179144164955e-02 
       1.528103857264e-02      -1.549827712929e+00      -1.847197047530e+01      -2.002311235583e+01      -5.939289727543e-01      -1.556436226007e+00      -1.927745889448e+01       4.113089346293e-01       4.114814669033e-01      -1.410926308466e-03       2.315380178669e-02       2.355096108830e-02       2.355078652896e-02       1.167061384926e-04       2.260022634381e-02 
       1.563697968619e-02      -1.488498812579e+00      -1.904354209664e+01      -2.072828611003e+01      -6.116407837979e-01      -1.551753308241e+00      -1.994191894317e+01       4.070953965755e-01       4.072728815480e-01      -1.095306314479e-03       2.398140940879e-02       2.441149051887e-02       2.441130108848e-02       3.556534837354e-04       2.343473905806e-02 
       1.600121173341e-02      -1.439847194484e+00      -1.962587321438e+01      -2.145500388501e+01      -6.298805163506e-01      -1.556047829808e+00      -2.062601285564e+01       4.028288824039e-01       4.029970318319e-01      -6.840412795518e-04       2.483147618348e-02       2.529701740488e-02       2.529681188587e-02       5.562330666007e-04       2.429445153114e-02 
       1.637392783502e-02      -1.407018228672e+00      -2.021852051465e+01      -2.220359267531e+01      -6.486544870434e-01      -1.567207637447e+00      -2.132997029567e+01       3.985097970237e-01       3.986561080107e-01      -2.056708621210e-04       2.570409049632e-02       2.620779915686e-02       2.620757623766e-02       6.924311687931e-04       2.517857889987e-02 
       1.675532561015e-02      -1.391932004843e+00      -2.082098148212e+01      -2.297436080282e+01      -6.679685160673e-01      -1.582115530624e+00      -2.205396519823e+01       3.941379075511e-01       3.942526661501e-01       3.008243969780e-04       2.659930662963e-02       2.714406661308e-02       2.714382488153e-02       7.428581076107e-04       2.608615276200e-02 
       1.714560728124e-02      -1.394924022830e+00      -2.143269348533e+01      -2.376759719596e+01      -6.878278843302e-01      -1.596915794302e+00      -2.279811217233e+01       3.897124011681e-01       3.897894526611e-01       7.883828273573e-04       2.751714511466e-02       2.810602421837e-02       2.810576215472e-02       6.944881722100e-04       2.701612849293e-02 
