# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       2.573359974266e+01       1.236534820568e-01       2.812548682459e+03       1.747045027726e-02       1.122247658542e+04       4.197892050994e+02       3.000171971558e+05       6.911000215275e+02       1.405428764330e-06       4.683654398477e-05       2.559088219357e-04       9.722318957024e-07       3.052166328904e-04       9.297672239248e+05       1.014963891322e+00       9.360630989333e-08      -8.424567890400e-08       1.000000000000e+00       3.066881021748e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.066881021748e-03 
       2.554744468542e+01       1.249648934372e-01       2.823260209365e+03       1.728787095579e-02       1.121176505851e+04       4.223293500134e+02       2.976437127167e+05       6.923109645107e+02       1.366689853607e-06       4.586492532791e-05       2.506000231924e-04       9.454335224479e-07       2.988704821841e-04       9.363844651092e+05       1.014858235803e+00       9.341028775419e-08      -8.406925897877e-08       1.000000000000e+00       3.125443739762e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.125443739762e-03 
       2.536258586614e+01       1.262901547941e-01       2.834009486316e+03       1.710720386632e-02       1.120101578156e+04       4.248830459361e+02       2.952877403293e+05       6.935220984892e+02       1.329018728671e-06       4.491346267263e-05       2.454013542362e-04       9.193738101811e-07       2.926564241237e-04       9.430481083834e+05       1.014753182754e+00       9.321467608370e-08      -8.389320847533e-08       1.000000000000e+00       3.185123181997e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.185123181997e-03 
       2.517901425901e+01       1.276294120747e-01       2.844796643732e+03       1.692842893432e-02       1.119022862414e+04       4.274503429895e+02       2.929491547130e+05       6.947334221149e+02       1.292385957576e-06       4.398173788987e-05       2.403105304640e-04       8.940323987979e-07       2.865717061843e-04       9.497584781059e+05       1.014648726749e+00       9.301947402241e-08      -8.371752662017e-08       1.000000000000e+00       3.245940615038e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.245940615038e-03 
       2.499672090106e+01       1.289828127608e-01       2.855621812478e+03       1.675152629702e-02       1.117940345540e+04       4.300312911748e+02       2.906278314703e+05       6.959449340464e+02       1.256762919620e-06       4.306934152445e-05       2.353253146656e-04       8.693894893874e-07       2.806136332798e-04       9.565159008887e+05       1.014544862358e+00       9.282468071268e-08      -8.354221264142e-08       1.000000000000e+00       3.307917709762e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.307917709762e-03 
       2.481569689174e+01       1.303505058852e-01       2.866485123861e+03       1.657647630116e-02       1.116854014401e+04       4.326259403668e+02       2.883236470811e+05       6.971566329489e+02       1.222121782987e-06       4.217587261511e-05       2.304435160406e-04       8.454258287641e-07       2.747795665628e-04       9.633207056123e+05       1.014441584150e+00       9.263029529865e-08      -8.336726576879e-08       1.000000000000e+00       3.371076549009e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.371076549009e-03 
       2.463593339246e+01       1.317326420480e-01       2.877386709636e+03       1.640325950073e-02       1.115763855824e+04       4.352343403077e+02       2.860364788961e+05       6.983685174939e+02       1.188435482997e-06       4.130093851836e-05       2.256629892356e-04       8.221226944257e-07       2.690669222483e-04       9.701732234412e+05       1.014338886692e+00       9.243631692626e-08      -8.319268523363e-08       1.000000000000e+00       3.435439635383e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.435439635383e-03 
       2.445742162616e+01       1.331293734325e-01       2.888326702004e+03       1.623185665483e-02       1.114669856587e+04       4.378565406017e+02       2.837662051311e+05       6.995805863594e+02       1.155677700967e-06       4.044415473586e-05       2.209816334016e-04       7.994618799256e-07       2.634731704631e-04       9.770737878395e+05       1.014236764548e+00       9.224274474320e-08      -8.301847026888e-08       1.000000000000e+00       3.501029899215e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.501029899215e-03 
       2.428015287691e+01       1.345408538224e-01       2.899305233615e+03       1.606224872545e-02       1.113572003426e+04       4.404925907085e+02       2.815127048606e+05       7.007928382297e+02       1.123822843647e-06       3.960514474554e-05       2.163973912704e-04       7.774256806491e-07       2.579958341181e-04       9.840227345860e+05       1.014135212277e+00       9.204957789900e-08      -8.284462010910e-08       1.000000000000e+00       3.567870706659e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.567870706659e-03 
       2.410411848947e+01       1.359672386181e-01       2.910322437567e+03       1.589441687530e-02       1.112470283031e+04       4.431425399372e+02       2.792758580122e+05       7.020052717953e+02       1.092846023223e-06       3.878353983607e-05       2.119082482510e-04       7.559968799809e-07       2.526324878058e-04       9.910204017900e+05       1.014034224437e+00       9.185681554492e-08      -8.267113399043e-08       1.000000000000e+00       3.635985867959e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.635985867959e-03 
       2.392930986884e+01       1.374086848538e-01       2.921378447410e+03       1.572834246574e-02       1.111364682046e+04       4.458064374400e+02       2.770555453602e+05       7.032178857532e+02       1.062723037874e-06       3.797897894485e-05       2.075122315442e-04       7.351587358548e-07       2.473807567196e-04       9.980671299070e+05       1.013933795579e+00       9.166445683402e-08      -8.249801115062e-08       1.000000000000e+00       3.705399645856e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.705399645856e-03 
       2.375571847988e+01       1.388653512145e-01       2.932473397146e+03       1.556400705461e-02       1.110255187073e+04       4.484843322061e+02       2.748516485200e+05       7.044306788061e+02       1.033430352864e-06       3.719110849936e-05       2.032074092753e-04       7.148949676728e-07       2.422383155961e-04       1.005163261754e+06       1.013833920249e+00       9.147250092111e-08      -8.232525082900e-08       1.000000000000e+00       3.776136764162e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.776136764162e-03 
       2.358333584687e+01       1.403373980534e-01       2.943607421228e+03       1.540139239420e-02       1.109141784665e+04       4.511762730548e+02       2.726640499421e+05       7.056436496629e+02       1.004945082158e-06       3.641958226177e-05       1.989918896456e-04       6.951897435863e-07       2.372028876801e-04       1.012309142528e+06       1.013734592988e+00       9.128094696278e-08      -8.215285226651e-08       1.000000000000e+00       3.848222416495e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.848222416495e-03 
       2.341215355312e+01       1.418249874093e-01       2.954780654564e+03       1.524048042912e-02       1.108024461331e+04       4.538823086296e+02       2.704926329063e+05       7.068567970386e+02       9.772449705340e-07       3.566406117680e-05       1.948638201009e-04       6.760276681267e-07       2.322722437105e-04       1.019505119815e+06       1.013635808330e+00       9.108979411739e-08      -8.198081470565e-08       1.000000000000e+00       3.921682275173e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.921682275173e-03 
       2.324216324052e+01       1.433282830243e-01       2.965993232518e+03       1.508125329433e-02       1.106903203536e+04       4.566024873908e+02       2.683372815157e+05       7.080701196540e+02       9.503083762035e-07       3.492421322268e-05       1.908213865172e-04       6.573937701773e-07       2.274442009278e-04       1.026751543617e+06       1.013537560801e+00       9.089904154504e-08      -8.180913739054e-08       1.000000000000e+00       3.996542500282e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       3.996542500282e-03 
       2.307335660917e+01       1.448474503613e-01       2.977245290910e+03       1.492369331307e-02       1.105777997696e+04       4.593368576092e+02       2.661978806913e+05       7.092836162357e+02       9.241142538992e-07       3.419971326530e-05       1.868628124036e-04       6.392734912770e-07       2.227166221025e-04       1.034048766357e+06       1.013439844922e+00       9.070868840760e-08      -8.163781956684e-08       1.000000000000e+00       4.072829748910e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.072829748910e-03 
       2.290572541696e+01       1.463826566223e-01       2.988536966015e+03       1.476778299488e-02       1.104648830186e+04       4.620854673593e+02       2.640743161659e+05       7.104972855163e+02       8.986421384339e-07       3.349024291531e-05       1.829863581221e-04       6.216526742460e-07       2.180874145839e-04       1.041397142902e+06       1.013342655201e+00       9.051873386869e-08      -8.146686048182e-08       1.000000000000e+00       4.150571184559e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.150571184559e-03 
       2.273926147915e+01       1.479340707666e-01       2.999868394570e+03       1.461350503364e-02       1.103515687330e+04       4.648483645119e+02       2.619664744789e+05       7.117111262338e+02       8.738721287116e-07       3.279549038818e-05       1.791903201221e-04       6.045175521252e-07       2.135545293682e-04       1.048797030579e+06       1.013245986142e+00       9.032917709366e-08      -8.129625938429e-08       1.000000000000e+00       4.229794486724e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.229794486724e-03 
       2.257395666802e+01       1.495018635290e-01       3.011239713769e+03       1.446084230558e-02       1.102378555411e+04       4.676255967273e+02       2.598742429700e+05       7.129251371319e+02       8.497848721793e-07       3.211515036723e-05       1.754730301928e-04       5.878547374205e-07       2.091159601869e-04       1.056248789187e+06       1.013149832234e+00       9.014001724963e-08      -8.112601552467e-08       1.000000000000e+00       4.310527860670e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.310527860670e-03 
       2.240980291239e+01       1.510862074384e-01       3.022651061268e+03       1.430977786738e-02       1.101237420661e+04       4.704172114484e+02       2.577975097742e+05       7.141393169600e+02       8.263615497072e-07       3.144892386942e-05       1.718328547295e-04       5.716512116434e-07       2.047697426138e-04       1.063752781019e+06       1.013054187961e+00       8.995125350545e-08      -8.095612815491e-08       1.000000000000e+00       4.392800047373e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.392800047373e-03 
       2.224679219734e+01       1.526872768365e-01       3.034102575184e+03       1.416029495424e-02       1.100092269269e+04       4.732232558929e+02       2.557361638160e+05       7.153536644729e+02       8.035838608859e-07       3.079651811399e-05       1.682681940161e-04       5.558943151399e-07       2.005139531911e-04       1.071309370876e+06       1.012959047791e+00       8.976288503171e-08      -8.078659652854e-08       1.000000000000e+00       4.476640333661e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.476640333661e-03 
       2.208491656371e+01       1.543052478970e-01       3.045594394098e+03       1.401237697799e-02       1.098943087378e+04       4.760437770459e+02       2.536900948037e+05       7.165681784306e+02       7.814340097288e-07       3.015764639377e-05       1.647774815215e-04       5.405717372004e-07       1.963467085732e-04       1.078918926081e+06       1.012864406183e+00       8.957491100072e-08      -8.061741990065e-08       1.000000000000e+00       4.562078562541e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.562078562541e-03 
       2.192416810776e+01       1.559402986444e-01       3.057126657054e+03       1.386600752520e-02       1.097789861082e+04       4.788788216530e+02       2.516591932244e+05       7.177828575988e+02       7.598946907684e-07       2.953202794922e-05       1.613591832120e-04       5.256715064406e-07       1.922661646890e-04       1.086581816503e+06       1.012770257582e+00       8.938733058655e-08      -8.044859752789e-08       1.000000000000e+00       4.649145143719e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.649145143719e-03 
       2.176453898081e+01       1.575926089736e-01       3.068699503561e+03       1.372117035539e-02       1.096632576431e+04       4.817284362119e+02       2.496433503380e+05       7.189977007483e+02       7.389490755362e-07       2.891938784503e-05       1.580117968766e-04       5.111819814495e-07       1.882705159216e-04       1.094298414567e+06       1.012676596420e+00       8.920014296495e-08      -8.028012866846e-08       1.000000000000e+00       4.737871064321e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.737871064321e-03 
       2.160602138881e+01       1.592623606690e-01       3.080313073595e+03       1.357784939910e-02       1.095471219428e+04       4.845926669654e+02       2.476424581721e+05       7.202127066549e+02       7.185807994148e-07       2.831945684930e-05       1.547338514669e-04       4.970918416941e-07       1.843579943046e-04       1.102069095273e+06       1.012583417115e+00       8.901334731344e-08      -8.011201258209e-08       1.000000000000e+00       4.828287899810e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.828287899810e-03 
       2.144860759196e+01       1.609497374248e-01       3.091967507597e+03       1.343602875617e-02       1.094305776028e+04       4.874715598929e+02       2.456564095167e+05       7.214278740996e+02       6.987739488524e-07       2.773197131524e-05       1.515239064510e-04       4.833900786742e-07       1.805268687366e-04       1.109894236216e+06       1.012490714070e+00       8.882694281123e-08      -7.994424853010e-08       1.000000000000e+00       4.920427825114e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.920427825114e-03 
       2.129228990439e+01       1.626549248647e-01       3.103662946480e+03       1.329569269389e-02       1.093136232139e+04       4.903651607026e+02       2.436850979184e+05       7.226432018687e+02       6.795130489306e-07       2.715667306530e-05       1.483805511801e-04       4.700659873228e-07       1.767754442103e-04       1.117774217598e+06       1.012398481673e+00       8.864092863925e-08      -7.977683577532e-08       1.000000000000e+00       5.014323625955e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.014323625955e-03 
       2.113706069371e+01       1.643781105619e-01       3.115399531623e+03       1.315682564524e-02       1.091962573625e+04       4.932735148238e+02       2.417284176760e+05       7.238586887531e+02       6.607830512737e-07       2.659330927769e-05       1.453024042687e-04       4.571091576415e-07       1.731020610593e-04       1.125709422251e+06       1.012306714295e+00       8.845530398015e-08      -7.960977358213e-08       1.000000000000e+00       5.110008710402e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.110008710402e-03 
       2.098291238068e+01       1.661194840594e-01       3.127177404875e+03       1.301941220715e-02       1.090784786300e+04       4.961966673981e+02       2.397862638341e+05       7.250743335487e+02       6.425693222917e-07       2.604163237533e-05       1.422881129876e-04       4.445094665683e-07       1.695050942198e-04       1.133700235649e+06       1.012215406289e+00       8.827006801828e-08      -7.944306121645e-08       1.000000000000e+00       5.207517120626e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.207517120626e-03 
       2.082983743885e+01       1.678792368910e-01       3.138996708559e+03       1.288343713875e-02       1.089602855932e+04       4.991346632716e+02       2.378585321789e+05       7.262901350562e+02       6.248576317479e-07       2.550139991702e-05       1.393363526693e-04       4.322570700680e-07       1.659829525081e-04       1.141747045930e+06       1.012124551991e+00       8.808521993970e-08      -7.927669794573e-08       1.000000000000e+00       5.306883544887e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.306883544887e-03 
       2.067782839416e+01       1.696575626016e-01       3.150857585469e+03       1.274888535964e-02       1.088416768241e+04       5.020875469860e+02       2.359451192324e+05       7.275060920810e+02       6.076341416404e-07       2.497237449089e-05       1.364458261262e-04       4.203423954414e-07       1.625340779131e-04       1.149850243910e+06       1.012034145718e+00       8.790075893216e-08      -7.911068303895e-08       1.000000000000e+00       5.408143329742e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.408143329742e-03 
       2.052687782458e+01       1.714546567682e-01       3.162760178870e+03       1.261574194821e-02       1.087226508900e+04       5.050553627702e+02       2.340459222474e+05       7.287222034333e+02       5.908853953915e-07       2.445432361009e-05       1.336152630802e-04       4.087561338467e-07       1.591569449037e-04       1.158010223104e+06       1.011944181766e+00       8.771668418513e-08      -7.894501576662e-08       1.000000000000e+00       5.511332492477e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.511332492477e-03 
       2.037697835978e+01       1.732707170214e-01       3.174704632505e+03       1.248399213996e-02       1.086032063537e+04       5.080381545318e+02       2.321608392026e+05       7.299384679275e+02       5.745983073340e-07       2.394701961063e-05       1.308434196046e-04       3.974892330265e-07       1.558500597505e-04       1.166227379739e+06       1.011854654413e+00       8.753299488975e-08      -7.877969540078e-08       1.000000000000e+00       5.616487733781e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.616487733781e-03 
       2.022812268073e+01       1.751059430666e-01       3.186691090590e+03       1.235362132582e-02       1.084833417728e+04       5.110359658479e+02       2.302897687970e+05       7.311548843827e+02       5.587601524877e-07       2.345023955130e-05       1.281290775774e-04       3.865328902353e-07       1.526119598617e-04       1.174502112779e+06       1.011765557914e+00       8.734969023886e-08      -7.861472121498e-08       1.000000000000e+00       5.723646450647e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.723646450647e-03 
       2.008030351937e+01       1.769605367057e-01       3.198719697818e+03       1.222461505052e-02       1.083630557006e+04       5.140488399561e+02       2.284326104455e+05       7.323714516226e+02       5.433585566177e-07       2.296376511573e-05       1.254710441463e-04       3.758785453623e-07       1.494412131334e-04       1.182834823934e+06       1.011676886500e+00       8.716676942699e-08      -7.845009248429e-08       1.000000000000e+00       5.832846749522e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.832846749522e-03 
       1.993351365825e+01       1.788347018588e-01       3.210790599357e+03       1.209695901096e-02       1.082423466852e+04       5.170768197461e+02       2.265892642735e+05       7.335881684747e+02       5.283814865667e-07       2.248738251641e-05       1.228681512040e-04       3.655178742438e-07       1.463364173128e-04       1.191225917687e+06       1.011588634383e+00       8.698423165034e-08      -7.828580848531e-08       1.000000000000e+00       5.944127459701e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.944127459701e-03 
       1.978774593015e+01       1.807286445863e-01       3.222903940857e+03       1.197063905458e-02       1.081212132702e+04       5.201199477494e+02       2.247596311120e+05       7.348050337713e+02       5.138172408535e-07       2.202088240081e-05       1.203192548752e-04       3.554427821590e-07       1.432961993751e-04       1.199675801306e+06       1.011500795746e+00       8.680207610681e-08      -7.812186849613e-08       1.000000000000e+00       6.057528146967e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.057528146967e-03 
       1.964299321778e+01       1.826425731115e-01       3.235059868444e+03       1.184564117780e-02       1.079996539943e+04       5.231782661309e+02       2.229436124927e+05       7.360220463484e+02       4.996544405313e-07       2.156405975931e-05       1.178232350139e-04       3.456453975066e-07       1.403192149132e-04       1.208184884864e+06       1.011413364751e+00       8.662030199596e-08      -7.795827179636e-08       1.000000000000e+00       6.173089127495e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.173089127495e-03 
       1.949924845339e+01       1.845766978426e-01       3.247258528723e+03       1.172195152442e-02       1.078776673915e+04       5.262518166789e+02       2.211411106431e+05       7.372392050463e+02       4.858820202972e-07       2.111671383515e-05       1.153789947111e-04       3.361180656543e-07       1.374041475408e-04       1.216753581258e+06       1.011326335531e+00       8.643890851902e-08      -7.779501766712e-08       1.000000000000e+00       6.290851482003e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.290851482003e-03 
       1.935650461846e+01       1.865312313959e-01       3.259500068784e+03       1.159955638405e-02       1.077552519909e+04       5.293406407955e+02       2.193520284816e+05       7.384565087092e+02       4.724892198473e-07       2.067864803619e-05       1.129854598128e-04       3.268533429585e-07       1.345497083067e-04       1.225382306227e+06       1.011239702195e+00       8.625789487890e-08      -7.763210539101e-08       1.000000000000e+00       6.410857070183e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.410857070183e-03 
       1.921475474330e+01       1.885063886186e-01       3.271784636194e+03       1.147844219060e-02       1.076324063168e+04       5.324447794869e+02       2.175762696126e+05       7.396739561853e+02       4.594655754698e-07       2.024966984850e-05       1.106415784478e-04       3.178439909490e-07       1.317546351230e-04       1.234071478369e+06       1.011153458822e+00       8.607726028017e-08      -7.746953425215e-08       1.000000000000e+00       6.533148545385e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.533148545385e-03 
       1.907399190680e+01       1.905023866119e-01       3.284112379006e+03       1.135859552075e-02       1.075091288887e+04       5.355642733535e+02       2.158137383218e+05       7.408915463264e+02       4.468009118700e-07       1.982959075182e-05       1.083463205657e-04       3.090829706735e-07       1.290176922040e-04       1.242821519164e+06       1.011067599462e+00       8.589700392907e-08      -7.730730353616e-08       1.000000000000e+00       6.657769369588e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.657769369588e-03 
       1.893420923599e+01       1.925194447546e-01       3.296483445753e+03       1.124000309240e-02       1.073854182212e+04       5.386991625799e+02       2.140643395716e+05       7.421092779882e+02       4.344853342203e-07       1.941822613664e-05       1.060986774840e-04       3.005634371981e-07       1.263376695171e-04       1.251632852986e+06       1.010982118135e+00       8.571712503348e-08      -7.714541253013e-08       1.000000000000e+00       6.784763828643e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.784763828643e-03 
       1.879539990579e+01       1.945577847270e-01       3.308897985456e+03       1.112265176321e-02       1.072612728242e+04       5.418494869245e+02       2.123279789959e+05       7.433271500300e+02       4.225092204300e-07       1.901539522312e-05       1.038976614451e-04       2.922787342597e-07       1.237133822457e-04       1.260505907128e+06       1.010897008832e+00       8.553762280295e-08      -7.698386052265e-08       1.000000000000e+00       6.914177047803e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.914177047803e-03 
       1.865755713862e+01       1.966176305342e-01       3.321356147619e+03       1.100652852914e-02       1.071366912026e+04       5.450152857094e+02       2.106045628957e+05       7.445451613146e+02       4.108632136273e-07       1.862092098163e-05       1.017423051819e-04       2.842223890656e-07       1.211436702627e-04       1.269441111817e+06       1.010812265510e+00       8.535849644868e-08      -7.682264680381e-08       1.000000000000e+00       7.046055007543e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.046055007543e-03 
       1.852067420411e+01       1.986992085309e-01       3.333858082230e+03       1.089162052292e-02       1.070116718564e+04       5.481965978096e+02       2.088939982347e+05       7.457633107082e+02       3.995382148493e-07       1.823463005497e-05       9.963166149315e-05       2.763881072363e-07       1.186273976154e-04       1.278438900236e+06       1.010727882094e+00       8.517974518351e-08      -7.666177066516e-08       1.000000000000e+00       7.180444559669e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.180444559669e-03 
       1.838474441874e+01       2.008027474456e-01       3.346403939767e+03       1.077791501269e-02       1.068862132811e+04       5.513934616427e+02       2.071961926340e+05       7.469815970806e+02       3.885253759328e-07       1.785635268215e-05       9.756480282667e-05       2.687697678877e-07       1.161634520209e-04       1.287499708540e+06       1.010643852474e+00       8.500136822193e-08      -7.650123139974e-08       1.000000000000e+00       7.317393443737e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.317393443737e-03 
       1.824976114552e+01       2.029284784051e-01       3.358993871194e+03       1.066539940051e-02       1.067603139668e+04       5.546059151579e+02       2.055110543681e+05       7.482000193046e+02       3.778160926017e-07       1.748592262383e-05       9.554082087223e-05       2.613614188494e-07       1.137507443723e-04       1.296623975877e+06       1.010560170506e+00       8.482336478008e-08      -7.634102830207e-08       1.000000000000e+00       7.456950303768e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.456950303768e-03 
       1.811571779368e+01       2.050766349595e-01       3.371628027962e+03       1.055406122093e-02       1.066339723991e+04       5.578339958252e+02       2.038384923600e+05       7.494185762564e+02       3.674019977445e-07       1.712317708925e-05       9.355882616211e-05       2.541572720140e-07       1.113882082552e-04       1.305812144406e+06       1.010476830008e+00       8.464573407571e-08      -7.618116066814e-08       1.000000000000e+00       7.599164705279e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.599164705279e-03 
       1.798260781834e+01       2.072474531077e-01       3.384306562012e+03       1.044388813967e-02       1.065071870586e+04       5.610777406239e+02       2.021784161768e+05       7.506372668151e+02       3.572749548772e-07       1.676795666466e-05       9.161794768029e-05       2.471516988148e-07       1.090747994740e-04       1.315064659318e+06       1.010393824762e+00       8.446847532823e-08      -7.602162779541e-08       1.000000000000e+00       7.744087152632e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.744087152632e-03 
       1.785042472019e+01       2.094411713222e-01       3.397029625774e+03       1.033486795215e-02       1.063799564210e+04       5.643371860321e+02       2.005307360251e+05       7.518560898629e+02       3.474270517866e-07       1.642010524334e-05       8.971733247972e-05       2.403392258290e-07       1.068094955884e-04       1.324381968855e+06       1.010311148510e+00       8.429158775867e-08      -7.586242898281e-08       1.000000000000e+00       7.891769106698e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.891769106698e-03 
       1.771916204517e+01       2.116580305754e-01       3.409797372169e+03       1.022698858217e-02       1.062522789571e+04       5.676123680144e+02       1.988953627466e+05       7.530750442850e+02       3.378505943484e-07       1.607946995691e-05       8.785614530739e-05       2.337145305008e-07       1.045912954597e-04       1.333764524326e+06       1.010228794956e+00       8.411507058970e-08      -7.570356353073e-08       1.000000000000e+00       8.042263002859e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.042263002859e-03 
       1.758881338417e+01       2.138982743650e-01       3.422609954609e+03       1.012023808051e-02       1.061241531327e+04       5.709033220110e+02       1.972722078136e+05       7.542941289691e+02       3.285381005159e-07       1.574590110821e-05       8.603356823739e-05       2.272724369829e-07       1.024192188061e-04       1.343212780134e+06       1.010146757762e+00       8.393892304558e-08      -7.554503074103e-08       1.000000000000e+00       8.195622269338e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.195622269338e-03 
       1.745937237269e+01       2.161621487405e-01       3.435467526995e+03       1.001460462364e-02       1.059955774088e+04       5.742100829259e+02       1.956611833247e+05       7.555133428060e+02       3.194822944745e-07       1.541925210550e-05       8.424880031139e-05       2.210079120933e-07       1.002923057678e-04       1.352727193788e+06       1.010065030547e+00       8.376314435223e-08      -7.538682991701e-08       1.000000000000e+00       8.351901345867e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.351901345867e-03 
       1.733083269054e+01       2.184499023297e-01       3.448370243724e+03       9.910076512358e-03       1.058665502415e+04       5.775326851143e+02       1.940622020002e+05       7.567326846888e+02       3.106761009574e-07       1.509937939804e-05       8.250105718667e-05       2.149160613824e-07       9.820961648079e-05       1.362308225927e+06       1.009983606889e+00       8.358773373717e-08      -7.522896036345e-08       1.000000000000e+00       8.511155702713e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.511155702713e-03 
       1.720318806156e+01       2.207617863652e-01       3.461318259683e+03       9.806642170484e-03       1.057370700819e+04       5.808711623717e+02       1.924751771780e+05       7.579521535132e+02       3.021126397175e-07       1.478614241300e-05       8.078957079145e-05       2.089921253094e-07       9.617023065991e-05       1.371956340339e+06       1.009902480318e+00       8.341269042952e-08      -7.507142138657e-08       1.000000000000e+00       8.673441860038e-03       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.673441860038e-03 
