        0.987578E-04        0.234011E+00        0.275729E-13
        0.993280E-04        0.235362E+00        0.282139E-13
        0.999014E-04        0.236721E+00        0.288700E-13
        0.100478E-03        0.238087E+00        0.295416E-13
        0.101058E-03        0.239461E+00        0.302290E-13
        0.101642E-03        0.240843E+00        0.309326E-13
        0.102228E-03        0.242234E+00        0.316529E-13
        0.102819E-03        0.243632E+00        0.323902E-13
        0.103412E-03        0.245038E+00        0.332818E-13
        0.104009E-03        0.246453E+00        0.340575E-13
        0.104610E-03        0.247875E+00        0.348513E-13
        0.105214E-03        0.249306E+00        0.355180E-13
        0.105821E-03        0.250745E+00        0.363468E-13
        0.106432E-03        0.252192E+00        0.371953E-13
        0.107046E-03        0.253648E+00        0.380639E-13
        0.107664E-03        0.255112E+00        0.389531E-13
        0.108286E-03        0.256584E+00        0.398633E-13
        0.108911E-03        0.258065E+00        0.407951E-13
        0.109540E-03        0.259555E+00        0.417490E-13
        0.110172E-03        0.261053E+00        0.427254E-13
        0.110808E-03        0.262560E+00        0.437250E-13
        0.111448E-03        0.264076E+00        0.447481E-13
        0.112091E-03        0.265600E+00        0.457955E-13
        0.112738E-03        0.267133E+00        0.468675E-13
        0.113389E-03        0.268675E+00        0.479648E-13
        0.114044E-03        0.270225E+00        0.490880E-13
        0.114702E-03        0.271785E+00        0.502376E-13
        0.115364E-03        0.273354E+00        0.514142E-13
        0.116030E-03        0.274932E+00        0.526184E-13
        0.116700E-03        0.276519E+00        0.538509E-13
        0.117374E-03        0.278115E+00        0.551122E-13
        0.118052E-03        0.279720E+00        0.564038E-13
        0.118733E-03        0.281334E+00        0.577248E-13
        0.119418E-03        0.282958E+00        0.590767E-13
        0.120108E-03        0.284591E+00        0.604602E-13
        0.120801E-03        0.286234E+00        0.623070E-13
        0.121499E-03        0.287886E+00        0.637000E-13
        0.122200E-03        0.289548E+00        0.652192E-13
        0.122906E-03        0.291219E+00        0.666694E-13
        0.123615E-03        0.292900E+00        0.682176E-13
        0.124329E-03        0.294590E+00        0.698490E-13
        0.125046E-03        0.296291E+00        0.715265E-13
        0.125768E-03        0.298001E+00        0.731489E-13
        0.126494E-03        0.299721E+00        0.747500E-13
        0.127225E-03        0.301451E+00        0.766028E-13
        0.127959E-03        0.303190E+00        0.783696E-13
        0.128698E-03        0.304940E+00        0.801348E-13
        0.129441E-03        0.306700E+00        0.820141E-13
        0.130188E-03        0.308471E+00        0.835804E-13
        0.130940E-03        0.310251E+00        0.855253E-13
        0.131696E-03        0.312042E+00        0.875153E-13
        0.132456E-03        0.313843E+00        0.895515E-13
        0.133221E-03        0.315654E+00        0.916350E-13
        0.133990E-03        0.317476E+00        0.937668E-13
        0.134763E-03        0.319308E+00        0.959480E-13
        0.135541E-03        0.321151E+00        0.981816E-13
        0.136324E-03        0.323004E+00        0.100525E-12
        0.137111E-03        0.324869E+00        0.102867E-12
        0.137902E-03        0.326744E+00        0.105264E-12
        0.138698E-03        0.328629E+00        0.107715E-12
        0.139499E-03        0.330526E+00        0.110224E-12
        0.140304E-03        0.332434E+00        0.112791E-12
        0.141114E-03        0.334352E+00        0.115417E-12
        0.141929E-03        0.336282E+00        0.118104E-12
        0.142748E-03        0.338223E+00        0.120853E-12
        0.143573E-03        0.340175E+00        0.123666E-12
        0.144401E-03        0.342138E+00        0.126436E-12
        0.145235E-03        0.344113E+00        0.129379E-12
        0.146074E-03        0.346099E+00        0.132500E-12
        0.146917E-03        0.348096E+00        0.135582E-12
        0.147765E-03        0.350105E+00        0.138734E-12
        0.148618E-03        0.352125E+00        0.141960E-12
        0.149476E-03        0.354158E+00        0.145259E-12
        0.150339E-03        0.356202E+00        0.148635E-12
        0.151207E-03        0.358257E+00        0.152088E-12
        0.152080E-03        0.360325E+00        0.155621E-12
        0.152958E-03        0.362404E+00        0.159235E-12
        0.153841E-03        0.364496E+00        0.162933E-12
        0.154729E-03        0.366599E+00        0.166715E-12
