# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       5.844276669695e+13       2.212963706427e-25       7.930793799460e-09       7.369221116096e+21       1.403502519715e+04       2.401499105943e-10       8.202457031831e+17       4.578767084520e-09       3.209978631763e+43       4.893333539647e+32       2.673654191643e+33       4.712020306163e-04      -9.000000000000e-01       2.220563353712e+43       5.430541985792e+43       6.116358666810e-06       1.861773526709e+00 
       5.803651111912e+13       2.244053633538e-25       7.985363481566e-09       7.267125273135e+21       1.403502519715e+04       2.418309599684e-10       8.145438959118e+17       4.610818454111e-09       3.121650365911e+43       4.791995565763e+32       2.618284432673e+33       4.702169846636e-04      -9.000000000000e-01       2.159460607324e+43       5.281110973544e+43       6.195791896249e-06       1.837904635341e+00 
       5.763307956218e+13       2.275580343036e-25       8.041752153076e-09       7.166443902747e+21       1.403502519715e+04       2.435237766882e-10       8.088817238448e+17       4.643094183290e-09       3.035752609243e+43       4.692756239942e+32       2.564061347877e+33       4.692339979455e-04      -9.000000000000e-01       2.100039211576e+43       5.135791821122e+43       6.275225125688e-06       1.814640019704e+00 
       5.723245239541e+13       2.307549971275e-25       8.098140824586e-09       7.067157408319e+21       1.403502519715e+04       2.452284431250e-10       8.032589114646e+17       4.675595842572e-09       2.952218481982e+43       4.595572100452e+32       2.510961190325e+33       4.682530661571e-04      -9.000000000000e-01       2.042252901117e+43       4.994471383396e+43       6.354658355127e-06       1.791957019458e+00 
       5.683461012454e+13       2.339968740821e-25       8.154529496096e-09       6.969246464738e+21       1.403502519715e+04       2.469450422269e-10       7.976751851684e+17       4.708325013470e-09       2.870982944664e+43       4.500400585630e+32       2.458960704876e+33       4.672741850028e-04      -9.000000000000e-01       1.986056683671e+43       4.857039628626e+43       6.434091584567e-06       1.769834093292e+00 
       5.643953339081e+13       2.372842961661e-25       8.212737157010e-09       6.872692014626e+21       1.403502519715e+04       2.486736575225e-10       7.921302732556e+17       4.741283288564e-09       2.791982747502e+43       4.407200015239e+32       2.408037117985e+33       4.662973501955e-04      -9.000000000000e-01       1.931406805003e+43       4.723389552790e+43       6.513524814006e-06       1.748250750691e+00 
       5.604720297002e+13       2.406179032429e-25       8.269125828519e-09       6.777475264634e+21       1.403502519715e+04       2.504143731251e-10       7.866239059142e+17       4.774472271583e-09       2.715156381141e+43       4.315929572211e+32       2.358168127736e+33       4.653225574575e-04      -9.000000000000e-01       1.878260714853e+43       4.593417096273e+43       6.592958043445e-06       1.727187488635e+00 
       5.565759977162e+13       2.439983441655e-25       8.327333489433e-09       6.683577681784e+21       1.403502519715e+04       2.521672737370e-10       7.811558152077e+17       4.807893577484e-09       2.640444028762e+43       4.226549284780e+32       2.309331894071e+33       4.643498025198e-04      -9.000000000000e-01       1.826577033809e+43       4.467021062844e+43       6.672391272884e-06       1.706625732818e+00 
       5.527070483775e+13       2.474262769027e-25       8.385541150346e-09       6.590980989859e+21       1.403502519715e+04       2.539324446532e-10       7.757257350623e+17       4.841548832526e-09       2.567787519515e+43       4.139020008966e+32       2.261507029227e+33       4.633790811224e-04      -9.000000000000e-01       1.776315521086e+43       4.344103040868e+43       6.751824502323e-06       1.686547783020e+00 
       5.488649934235e+13       2.509023686668e-25       8.443748811260e-09       6.499667165848e+21       1.403502519715e+04       2.557099717657e-10       7.703334012535e+17       4.875439674353e-09       2.497130283223e+43       4.053303411441e+32       2.214672588368e+33       4.624103890142e-04      -9.000000000000e-01       1.727437043195e+43       4.224567326680e+43       6.831257731763e-06       1.666936762288e+00 
       5.450496459022e+13       2.544272960442e-25       8.503775461577e-09       6.409618436435e+21       1.403502519715e+04       2.574999415681e-10       7.649785513938e+17       4.909567752073e-09       2.428417306338e+43       3.969361952736e+32       2.168808060414e+33       4.614437219530e-04      -9.000000000000e-01       1.679903543474e+43       4.108320850069e+43       6.910690961202e-06       1.647776569618e+00 
       5.412608201611e+13       2.580017451263e-25       8.563802111894e-09       6.320817274547e+21       1.403502519715e+04       2.593024411591e-10       7.596609249193e+17       4.943934726337e-09       2.361595089109e+43       3.887158870799e+32       2.123893359054e+33       4.604790757053e-04      -9.000000000000e-01       1.633678012461e+43       3.995273101821e+43       6.990124190641e-06       1.629051835873e+00 
       5.374983318382e+13       2.616264116435e-25       8.623828762211e-09       6.233246395932e+21       1.403502519715e+04       2.611175582472e-10       7.543802630778e+17       4.978542269421e-09       2.296611603922e+43       3.806658164902e+32       2.079908813957e+33       4.595164460468e-04      -9.000000000000e-01       1.588724459072e+43       3.885336063240e+43       7.069557420081e-06       1.610747882661e+00 
       5.337619978533e+13       2.653020011007e-25       8.683855412528e-09       6.146888755803e+21       1.403502519715e+04       2.629453811549e-10       7.491363089154e+17       5.013392065306e-09       2.233416254799e+43       3.727824579868e+32       2.036835162148e+33       4.585558287617e-04      -9.000000000000e-01       1.545007882581e+43       3.778424137621e+43       7.148990649520e-06       1.592850683965e+00 
       5.300516363985e+13       2.690292289141e-25       8.743882062845e-09       6.061727545517e+21       1.403502519715e+04       2.647859988230e-10       7.439288072645e+17       5.048485809763e-09       2.171959837999e+43       3.650623590633e+32       1.994653539581e+33       4.575972196431e-04      -9.000000000000e-01       1.502494245373e+43       3.674454083608e+43       7.228423878959e-06       1.575346830295e+00 
       5.263670669300e+13       2.728088205511e-25       8.805727702565e-09       5.977746189305e+21       1.403502519715e+04       2.666395008148e-10       7.387575047314e+17       5.083825210430e-09       2.112194503709e+43       3.575021387127e+32       1.953345472868e+33       4.566406144931e-04      -9.000000000000e-01       1.461150446435e+43       3.573344950375e+43       7.307857108399e-06       1.558223495184e+00 
       5.227081101588e+13       2.766415116710e-25       8.867573342286e-09       5.894928341043e+21       1.403502519715e+04       2.685059773205e-10       7.336221496836e+17       5.119411986903e-09       2.054073718788e+43       3.500984859466e+32       1.912892871199e+33       4.556860091223e-04      -9.000000000000e-01       1.420944295589e+43       3.475018014603e+43       7.387290337838e-06       1.541468403838e+00 
       5.190745880425e+13       2.805280482684e-25       8.929418982007e-09       5.813257881073e+21       1.403502519715e+04       2.703855191617e-10       7.285224922379e+17       5.155247870811e-09       1.997552230540e+43       3.428481583452e+32       1.873278018409e+33       4.547333993502e-04      -9.000000000000e-01       1.381844488425e+43       3.379396719186e+43       7.466723567277e-06       1.525069803797e+00 
       5.154663237761e+13       2.844691868185e-25       8.991264621727e-09       5.732718913065e+21       1.403502519715e+04       2.722782177958e-10       7.234582842482e+17       5.191334605906e-09       1.942586031473e+43       3.357479806371e+32       1.834483565227e+33       4.537827810050e-04      -9.000000000000e-01       1.343820581931e+43       3.286406613621e+43       7.546156796717e-06       1.509016437442e+00 
       5.118831417836e+13       2.884656944241e-25       9.054929250851e-09       5.653295760921e+21       1.403502519715e+04       2.741841653204e-10       7.184292792931e+17       5.227673948146e-09       1.889132325043e+43       3.287948433090e+32       1.796492521675e+33       4.528341499237e-04      -9.000000000000e-01       1.306842970789e+43       3.195975296045e+43       7.625590026156e-06       1.493297516219e+00 
       5.083248677097e+13       2.925183489650e-25       9.118593879975e-09       5.574972965727e+21       1.403502519715e+04       2.761034544776e-10       7.134352326645e+17       5.264267665783e-09       1.837149492327e+43       3.219857012437e+32       1.759288249624e+33       4.518875019518e-04      -9.000000000000e-01       1.270882864323e+43       3.108032356858e+43       7.705023255595e-06       1.477902696464e+00 
       5.047913284108e+13       2.966279392496e-25       9.182258509099e-09       5.497735282741e+21       1.403502519715e+04       2.780361786590e-10       7.084759013550e+17       5.301117539443e-09       1.786597059621e+43       3.153175723865e+32       1.722854455514e+33       4.509428329437e-04      -9.000000000000e-01       1.235912264084e+43       3.022509323909e+43       7.784456485035e-06       1.462822056705e+00 
       5.012823519472e+13       3.007952651680e-25       9.245923138224e-09       5.421567678428e+21       1.403502519715e+04       2.799824319096e-10       7.035510440467e+17       5.338225362218e-09       1.737435666928e+43       3.087875364393e+32       1.687175183214e+33       4.500001387623e-04      -9.000000000000e-01       1.201903942050e+43       2.939339609177e+43       7.863889714474e-06       1.448046076334e+00 
       4.977977675741e+13       3.050211378483e-25       9.311406756751e-09       5.346455327533e+21       1.403502519715e+04       2.819423089330e-10       6.986604210990e+17       5.375592939753e-09       1.689627037309e+43       3.023927335815e+32       1.652234807033e+33       4.490594152794e-04      -9.000000000000e-01       1.168831419426e+43       2.858458456930e+43       7.943322943914e-06       1.433565615571e+00 
       4.943374057340e+13       3.093063798139e-25       9.375071385875e-09       5.272383610194e+21       1.403502519715e+04       2.839159050955e-10       6.938037945372e+17       5.413222090331e-09       1.643133947085e+43       2.961303632179e+32       1.618018024880e+33       4.481206583751e-04      -9.000000000000e-01       1.136668946028e+43       2.779802893305e+43       8.022756173353e-06       1.419371896605e+00 
       4.909010980477e+13       3.136518251439e-25       9.442373993807e-09       5.199338109101e+21       1.403502519715e+04       2.859033164312e-10       6.889809280409e+17       5.451114644962e-09       1.597920196852e+43       2.899976827515e+32       1.584509851563e+33       4.471838639383e-04      -9.000000000000e-01       1.105391480235e+43       2.703311677275e+43       8.102189402793e-06       1.405456485855e+00 
       4.874886773065e+13       3.180583196353e-25       9.507857612334e-09       5.127304606683e+21       1.403502519715e+04       2.879046396462e-10       6.841915869324e+17       5.489272447476e-09       1.553950583297e+43       2.839920063833e+32       1.551695612219e+33       4.462490278666e-04      -9.000000000000e-01       1.074974669490e+43       2.628925252971e+43       8.181622632232e-06       1.391811277254e+00 
       4.840999774643e+13       3.225267209678e-25       9.575160220265e-09       5.056269082346e+21       1.403502519715e+04       2.899199721237e-10       6.794355381652e+17       5.527697354608e-09       1.511190871789e+43       2.781107039352e+32       1.519560935899e+33       4.453161460659e-04      -9.000000000000e-01       1.045394831340e+43       2.556585703309e+43       8.261055861672e-06       1.378428476512e+00 
       4.807348336289e+13       3.270578988706e-25       9.640643838793e-09       4.986217709743e+21       1.403502519715e+04       2.919494119286e-10       6.747125503130e+17       5.566391236090e-09       1.469607769722e+43       2.723511996987e+32       1.488091749261e+33       4.443852144509e-04      -9.000000000000e-01       1.016628934998e+43       2.486236704896e+43       8.340489091112e-06       1.365300586260e+00 
